,filename,language,num_lines,char_count,0,1,2,3
35,,,,,README.md,md,0.0,"Counter({' ': 35, 'e': 20, 's': 20, 'i': 18, 'o': 17, 'n': 16, 't': 15, 'r': 14, 'a': 11, '\n': 9, 'm': 8, 'p': 7, 'h': 7, '#': 5, 'd': 4, 'u': 4, 'g': 4, 'P': 3, 'l': 3, 'A': 3, 'q': 3, 'c': 3, 'x': 2, 'W': 2, 'I': 2, '.': 2, 'w': 2, 'E': 1, 'v': 1, 'k': 1, 'H': 1, ',': 1, 'f': 1, 'y': 1})"
36,,,,,page.js,js,0.0,"Counter({' ': 236, 'e': 136, 's': 110, 't': 83, 'n': 66, 'r': 64, 'i': 49, '\n': 46, 'o': 44, 'a': 41, '.': 40, 'l': 40, 'm': 36, 'c': 34, 'u': 27, 'p': 26, ""'"": 26, '(': 24, ')': 24, 'g': 19, '=': 19, ';': 19, 'd': 15, 'h': 15, '{': 13, '}': 13, 'C': 11, 'b': 9, 'f': 8, 'y': 8, 'w': 7, 'v': 7, 'x': 5, 'N': 5, '>': 4, 'E': 4, '-': 4, '/': 4, 'P': 3, 'B': 3, 'I': 2, ',': 2, ':': 2, '[': 2, ']': 2, 'k': 2, 'A': 1, 'T': 1, 'j': 1, 'q': 1, 'D': 1, 'L': 1})"
37,,,,,background.js,js,0.0,"Counter({'r': 12, 'e': 12, ' ': 11, '.': 8, 't': 7, 'o': 6, 's': 6, 'b': 5, '\n': 5, 'w': 4, 'i': 4, 'n': 4, 'a': 4, '(': 4, ')': 4, 'c': 3, 'l': 3, 'd': 3, 'L': 2, '{': 2, 'u': 2, 'm': 2, 'g': 2, '""': 2, '}': 2, ';': 2, 'A': 1, 'C': 1, 'k': 1, '=': 1, '>': 1, ':': 1, 'U': 1, 'R': 1, 'p': 1, 'h': 1})"
38,,,,,bootstrap.min.css,css,0.0,"Counter({'o': 7932, 't': 7505, 'e': 7452, 'r': 6530, '-': 6123, 'n': 5925, 'a': 5856, 'i': 5854, 'l': 5493, 'd': 4256, '.': 4051, ':': 3929, 'c': 3744, 'p': 3697, 'b': 3651, 's': 3463, 'g': 2722, 'f': 2467, 'h': 2336, 'u': 2056, 'm': 1788, ',': 1621, '0': 1518, '{': 1515, '}': 1515, ' ': 1427, '>': 1379, ';': 1289, 'x': 1277, 'v': 1199, '3': 1060, '5': 1046, '1': 1005, '6': 799, 'w': 770, 'y': 768, '2': 669, 'k': 633, '""': 562, '#': 534, '7': 491, '4': 400, '%': 370, '8': 312, '(': 301, ')': 301, '9': 277, '\\': 274, '[': 172, ']': 172, 'z': 153, '=': 90, '@': 73, '!': 69, 'j': 65, '+': 59, '/': 42, ""'"": 32, 'q': 30, '*': 17, 'C': 8, 'T': 8, 'M': 8, 'H': 8, 'I': 7, '\n': 5, 'N': 5, 'A': 5, 'L': 4, 'G': 4, '~': 3, 'D': 3, 'X': 3, 'E': 2, 'S': 2, '|': 2, '^': 2, 'B': 1, '?': 1, '_': 1, 'U': 1, 'R': 1})"
39,,,,,page.html,html,0.0,"Counter({' ': 238, 'e': 89, 's': 86, 'i': 79, 'a': 70, 'o': 62, 't': 60, 'n': 58, '<': 57, '>': 57, 'r': 52, '""': 52, 'l': 37, 'd': 36, 'c': 34, 'p': 33, '\n': 31, 'h': 28, 'm': 28, '/': 28, '=': 26, 'b': 15, 'y': 11, 'f': 10, 'u': 9, '-': 9, 'g': 9, '.': 8, 'k': 7, 'T': 5, 'v': 5, 'P': 4, '#': 4, 'E': 3, 'C': 2, 'x': 2, '3': 2, ':': 2, ',': 2, '!': 1, 'D': 1, 'O': 1, 'Y': 1, '8': 1, 'A': 1, 'I': 1, 'w': 1, '_': 1, 'j': 1})"
40,,,,,preview.html,html,0.0,"Counter({' ': 42, 't': 29, 'e': 27, '\n': 22, 'd': 15, 'a': 14, '<': 13, 'l': 13, '>': 13, 'r': 12, 'h': 11, 'i': 11, 'o': 11, 's': 8, 'm': 6, 'x': 6, 'b': 6, ':': 6, '/': 6, 'C': 5, 'y': 5, 'n': 5, 'p': 5, 'c': 4, ';': 4, '+': 4, 'V': 4, 'E': 3, 'v': 3, '(': 3, ')': 3, 'T': 2, '1': 2, '0': 2, 'U': 2, '!': 1, 'D': 1, 'O': 1, 'Y': 1, 'P': 1, ',': 1, '[': 1, ']': 1, '{': 1, 'k': 1, 'g': 1, '5': 1, 'w': 1, '%': 1, '}': 1, 'H': 1, 'M': 1, 'L': 1})"
41,,,,,README.md,md,0.0,"Counter({' ': 294, 't': 159, 'e': 153, 'o': 113, 'n': 111, 'i': 99, 'a': 89, 's': 81, 'c': 72, 'p': 64, 'h': 59, 'l': 58, 'r': 55, 'd': 46, '\n': 35, 'u': 29, 'y': 29, '.': 27, 'x': 26, 'b': 25, 'f': 19, 'w': 18, 'm': 17, 'g': 14, '""': 14, 'T': 12, 'v': 11, ',': 11, 'k': 10, '-': 10, '/': 8, ':': 7, '*': 7, '#': 5, 'L': 5, 'H': 4, 'M': 4, 'C': 3, 'U': 3, 'W': 3, 'I': 3, '(': 3, ')': 3, '_': 3, 'R': 2, 'S': 2, 'j': 1, 'N': 1, '[': 1, ']': 1, 'z': 1, 'A': 1, 'E': 1, 'J': 1})"
42,,,,,background.js,js,0.0,"Counter({' ': 600, 'e': 143, 't': 122, 'o': 94, 'i': 88, 'r': 82, 'n': 78, 's': 73, 'c': 69, 'a': 67, 'l': 62, '\n': 54, 'p': 52, '.': 43, '/': 43, 'd': 41, 'b': 36, '""': 35, 'h': 35, 'u': 31, 'f': 30, '(': 26, ')': 26, 'g': 21, ',': 20, ';': 19, 'x': 17, '=': 17, 'w': 16, 'y': 15, 'T': 14, '{': 13, '-': 13, '}': 13, ':': 11, 'm': 11, 'S': 10, 'M': 8, 'k': 8, '>': 7, 'C': 6, 'L': 6, '+': 6, '&': 6, 'H': 5, 'U': 5, '`': 4, ""'"": 4, '6': 4, '5': 4, '4': 4, 'I': 3, '<': 3, 'j': 3, 'N': 3, '3': 3, '9': 3, '[': 2, ']': 2, 'v': 2, '$': 2, 'J': 2, 'O': 2, '!': 2, '|': 2, '0': 2, 'E': 1, 'A': 1, 'X': 1, 'F': 1, 'R': 1, 'W': 1, '2': 1, '7': 1, '1': 1, 'z': 1, 'q': 1, '#': 1})"
43,,,,,clipboard-helper.js,js,0.0,"Counter({' ': 135, 'e': 66, 't': 59, 'n': 39, 'o': 39, 'a': 34, 'i': 29, 'r': 28, 'c': 26, 'p': 26, 's': 18, '\n': 18, 'u': 16, 'm': 15, 'l': 15, 'd': 15, 'v': 13, '/': 12, '.': 12, 'h': 10, '""': 10, 'b': 9, ',': 9, '(': 9, ')': 9, 'g': 8, 'f': 7, 'y': 7, ';': 7, 'x': 5, 'D': 5, 'C': 3, 'T': 2, 'w': 2, '{': 2, 'E': 2, 'L': 2, '}': 2, 'A': 1, 'k': 1, '!': 1, 'H': 1, 'I': 1, 'P': 1, 'O': 1, 'R': 1, 'q': 1, 'W': 1, ':': 1})"
44,,,,,README.md,md,0.0,"Counter({' ': 212, 't': 153, 'e': 146, 'o': 118, 'n': 118, 's': 96, 'i': 93, 'a': 84, 'r': 72, 'd': 60, 'h': 52, 'l': 47, 'm': 44, 'c': 43, 'u': 41, '\n': 40, '/': 35, '`': 34, 'p': 33, 'b': 32, '.': 31, 'w': 28, 'f': 26, 'g': 24, '-': 23, '#': 15, 'x': 15, 'y': 13, 'k': 12, ':': 11, 'W': 8, 'T': 7, '(': 7, ')': 7, 'v': 6, 'j': 6, 'I': 5, ',': 5, '[': 5, ']': 5, 'E': 4, 'U': 4, 'F': 4, 'M': 3, 'R': 3, 'K': 3, 'S': 3, 'C': 3, 'J': 3, '*': 2, 'D': 2, 'A': 2, ""'"": 2, '_': 2, '""': 2, 'Y': 2, '8': 1, 'z': 1, '!': 1, '=': 1})"
45,,,,,karma.conf.js,js,0.0,"Counter({' ': 430, 'e': 166, 's': 118, 'r': 109, 'o': 105, 't': 96, '/': 86, '\n': 73, 'n': 72, 'a': 71, 'l': 58, 'i': 55, 'c': 40, 'p': 37, 'd': 36, 'u': 36, 'b': 35, 'h': 34, 'm': 32, 'f': 28, 'g': 28, 'w': 26, ':': 26, ',': 25, ""'"": 25, '.': 21, 'v': 12, 'k': 11, 'x': 10, 'j': 9, 'y': 9, 'O': 9, '_': 8, 'L': 8, '|': 8, '-': 7, 'G': 7, '{': 5, '[': 5, ']': 5, '}': 5, 'I': 5, 'R': 5, '(': 4, ')': 4, 'E': 4, 'T': 3, 'W': 3, 'K': 3, 'N': 3, 'F': 3, 'S': 2, '*': 2, 'D': 2, 'A': 2, 'B': 2, 'C': 2, ';': 2, '=': 1, 'P': 1, '9': 1, '8': 1, '7': 1, '6': 1, 'U': 1})"
46,,,,,background.js,js,0.0,"Counter({' ': 109, 'e': 44, 's': 37, 'n': 34, 'r': 25, 'o': 21, 'g': 19, 'a': 16, '\n': 15, 'd': 14, 'i': 13, 'c': 12, 't': 12, 'u': 10, 'm': 10, '.': 10, '(': 9, ')': 9, ',': 7, 'p': 7, ';': 6, '{': 5, 'f': 5, '}': 5, 'B': 4, 'k': 4, 'R': 4, '&': 4, ""'"": 4, 'v': 3, 'M': 3, ':': 3, 'w': 3, 'l': 3, 'h': 2, 'O': 2, 'y': 2, 'N': 2, '=': 1, 'P': 1, '[': 1, ']': 1, '+': 1, 'J': 1, 'S': 1, 'b': 1, 'L': 1})"
47,,,,,popup.html,html,0.0,"Counter({'s': 64, 't': 46, 'c': 38, 'r': 35, '<': 34, '>': 34, ' ': 34, 'i': 34, 'e': 33, '/': 31, 'p': 28, '""': 26, '\n': 24, 'a': 21, 'o': 21, 'l': 18, 'd': 18, 'm': 16, 'h': 15, '=': 13, '-': 13, '.': 13, 'n': 12, 'j': 9, 'u': 8, 'y': 6, 'b': 6, 'T': 5, 'g': 5, 'v': 4, 'S': 4, 'f': 3, '_': 3, '!': 3, 'k': 2, 'E': 2, 'x': 2, '8': 1, 'M': 1, 'w': 1, 'H': 1, 'L': 1})"
48,,,,,popup.js,js,0.0,"Counter({' ': 107, 'e': 29, 'n': 19, 'r': 12, 't': 11, 's': 10, 'i': 10, '\n': 10, 'a': 9, 'g': 9, ""'"": 8, '(': 7, 'o': 7, ')': 7, 'm': 7, '.': 7, '=': 6, '{': 5, ';': 5, 'p': 5, '}': 5, 'u': 4, 'c': 4, '$': 4, 'l': 3, 'T': 3, 'x': 3, '0': 3, 'v': 2, 'f': 2, 'd': 2, 'I': 1, 'q': 1, 'y': 1, 'S': 1, '#': 1, '!': 1, 'b': 1, 'w': 1, 'M': 1, ':': 1, 'h': 1, '>': 1, ',': 1, '1': 1})"
49,,,,,browser-polyfill.min.js,js,0.0,"Counter({'""': 756, 'e': 610, 'r': 591, 's': 460, 'a': 406, 't': 390, ':': 376, 'g': 374, 'n': 322, 'm': 314, ',': 296, 'A': 262, 'i': 256, 'o': 211, '{': 185, '}': 185, 'p': 175, 'l': 167, 'c': 139, '1': 134, 'x': 128, ' ': 126, 'u': 114, '(': 91, ')': 91, 'd': 90, '0': 75, 'h': 71, '=': 67, '.': 65, 'w': 54, 'f': 53, 'v': 50, 'y': 37, 'b': 36, ';': 35, '2': 28, 'M': 24, 'P': 24, 'k': 23, '\n': 19, 'I': 16, '[': 16, ']': 16, 'L': 15, 'S': 14, 'j': 14, 'O': 14, 'C': 12, '>': 12, 'F': 11, 'T': 10, 'R': 10, 'B': 9, 'U': 8, 'W': 8, '&': 8, 'E': 8, '/': 7, '$': 6, '!': 5, '*': 4, 'q': 4, 'Z': 4, '`': 4, '|': 4, 'z': 2, 'V': 2, '3': 2, 'N': 2, 'D': 2, 'Y': 1, '8': 1, '<': 1})"
50,,,,,mocha-setup.js,js,0.0,"Counter({""'"": 2, 'd': 2, 'm': 1, 'o': 1, 'c': 1, 'h': 1, 'a': 1, '.': 1, 's': 1, 'e': 1, 't': 1, 'u': 1, 'p': 1, '(': 1, 'b': 1, ')': 1, ';': 1})"
51,,,,,mocha-run.js,js,0.0,"Counter({'e': 25, ' ': 21, 'i': 17, 'o': 15, 'n': 13, 'a': 12, 't': 12, 's': 11, 'r': 10, 'l': 9, ""'"": 8, 'w': 7, 'p': 7, 'c': 6, 'b': 6, 'V': 6, ',': 6, 'h': 5, 'E': 5, '\n': 4, '/': 4, 'd': 4, 'x': 4, 'm': 3, '.': 3, 'k': 3, '(': 3, ')': 3, ';': 3, 'g': 3, ':': 3, 'v': 2, 'A': 2, 'O': 2, 'W': 2, 'L': 1, 'H': 1, '[': 1, ']': 1, 'u': 1})"
52,,,,,test.array.js,js,0.0,"Counter({' ': 62, 'n': 17, 't': 16, 'e': 15, '(': 11, 'o': 11, ')': 11, 'i': 10, 'c': 9, 'r': 7, ',': 7, '\n': 7, ""'"": 6, 'u': 6, '.': 6, 's': 5, ';': 5, 'd': 4, 'a': 4, 'f': 4, '{': 3, 'x': 3, 'h': 3, '1': 3, 'p': 3, '}': 3, 'b': 2, 'l': 2, '[': 2, '2': 2, '3': 2, ']': 2, 'A': 1, 'y': 1, '#': 1, 'O': 1, '-': 1, 'w': 1, 'v': 1, '5': 1, '0': 1})"
53,,,,,background-messaging.test.js,js,0.0,"Counter({' ': 126, 'e': 28, 'n': 26, 'o': 21, 'r': 20, 's': 17, 'i': 16, 't': 15, 'u': 12, 'c': 11, '(': 11, ')': 11, ""'"": 10, '\n': 10, 'p': 9, 'a': 7, 'g': 7, 'f': 7, 'd': 6, '.': 6, '{': 5, 'h': 5, '}': 5, ';': 5, 'b': 4, ',': 3, 'm': 3, 'l': 2, '/': 2, 'M': 2, 'x': 2, 'w': 2, 'B': 1, 'k': 1, 'R': 1, 'F': 1, 'A': 1, 'P': 1, 'I': 1, ':': 1, 'q': 1})"
54,,,,,background.test.js,js,0.0,"Counter({' ': 93, 'n': 21, 'e': 18, 'o': 15, 's': 11, '(': 11, ')': 11, 'i': 10, '\n': 10, 'c': 9, 'r': 9, 'u': 9, ""'"": 8, 't': 8, 'p': 8, 'd': 7, 'g': 6, 'f': 6, ';': 6, 'a': 5, ',': 5, '{': 4, 'l': 4, '}': 4, '.': 3, 'b': 2, 'B': 2, 'k': 2, 'h': 1, 'x': 1, 'q': 1})"
55,,,,,README.md,md,0.0,"Counter({' ': 86, 'e': 78, 't': 44, 's': 42, 'o': 34, 'n': 33, 'h': 31, 'a': 28, 'c': 27, 'i': 27, 'r': 25, '\n': 20, 'd': 15, 'l': 11, 'm': 9, 'g': 9, 'u': 8, 'f': 8, '/': 8, '.': 8, 'x': 7, '#': 5, 'p': 5, '*': 5, '-': 4, 'A': 4, 'v': 4, 'w': 4, 'W': 3, 'P': 2, 'I': 2, ':': 2, 'b': 2, 'E': 2, 'T': 2, ',': 2, '""': 2, 'H': 2, '[': 1, ']': 1, '(': 1, 'z': 1, 'U': 1, 'S': 1, ')': 1, 'y': 1})"
56,,,,,background.js,js,0.0,"Counter({' ': 86, 'e': 78, 'n': 43, 't': 32, '\n': 26, 's': 25, 'r': 24, 'i': 24, 'a': 23, 'o': 18, 'c': 17, '.': 17, 'h': 16, 'm': 15, 'g': 11, 'u': 10, 'l': 8, '(': 8, ')': 8, 'f': 7, 'd': 7, 'I': 6, 'b': 6, '{': 5, 'w': 5, ':': 5, '}': 5, '/': 4, '*': 4, ',': 4, ';': 4, 'C': 2, 'T': 2, 'D': 2, ""'"": 2, 'M': 2, 'x': 2, '""': 2, '[': 1, ']': 1, 'S': 1, 'k': 1, 'L': 1, '=': 1, '>': 1, 'q': 1, 'y': 1})"
57,,,,,README.md,md,0.0,"Counter({' ': 153, 'e': 97, 't': 86, 'n': 57, 's': 56, 'a': 55, 'o': 55, 'i': 52, 'r': 45, 'h': 38, '\n': 27, 'g': 25, 'd': 23, 'u': 20, 'c': 19, 'w': 19, 'b': 18, 'p': 18, 'v': 17, 'l': 14, '#': 9, ',': 7, 'f': 7, '*': 5, 'A': 5, 'P': 5, 'I': 5, 'W': 4, 'k': 4, 'N': 4, '.': 4, 'y': 4, 'm': 4, '""': 4, 'S': 3, 'T': 2, 'x': 2, 'U': 2, 'F': 2, '-': 1, ':': 1, 'H': 1, 'M': 1, 'L': 1, 'C': 1, 'J': 1, '(': 1, ')': 1})"
58,,,,,popup.js,js,0.0,"Counter({' ': 162, 'e': 108, 't': 107, 's': 61, 'r': 56, 'l': 45, '\n': 44, 'n': 42, 'a': 36, 'o': 36, 'd': 27, 'i': 26, '(': 25, ')': 25, '.': 24, 'm': 22, 'h': 21, '=': 21, ';': 21, 'y': 21, 'u': 19, 'p': 16, 'c': 14, '{': 14, '}': 14, 'E': 12, 'g': 11, 'I': 7, 'f': 7, 'b': 7, ',': 7, 'S': 6, '""': 6, '>': 5, '[': 5, ']': 5, 'C': 5, 'v': 4, 'w': 4, 'M': 4, 'T': 4, 'k': 4, '`': 4, '$': 4, '0': 3, '/': 2, 'A': 2, 'X': 2, '_': 2, '<': 2, '+': 2, '|': 2, 'B': 2, 'H': 2, ':': 2, 'G': 1, '5': 1, 'O': 1, 'j': 1, 'x': 1})"
59,,,,,background.js,js,0.0,"Counter({' ': 194, 't': 108, 'e': 88, 's': 73, 'r': 54, 'a': 48, '\n': 43, 'o': 42, 'i': 41, 'n': 40, '.': 35, 'l': 31, 'u': 24, 'd': 22, 'h': 16, 'p': 16, ';': 15, '/': 14, 'g': 14, 'v': 14, '=': 13, 'y': 12, '(': 11, ')': 11, '{': 11, '}': 11, 'm': 11, 'w': 9, 'b': 8, 'c': 8, '[': 8, ']': 8, 'f': 7, 'T': 5, 'L': 4, 'I': 4, 'S': 4, ':': 4, '0': 4, '|': 4, '+': 4, '""': 4, 'P': 3, '>': 3, '!': 3, ',': 3, 'z': 2, 'N': 2, 'C': 2, 'x': 1, 'A': 1, 'M': 1, 'F': 1, '-': 1, 'U': 1, 'R': 1})"
60,,,,,popup.html,html,0.0,"Counter({' ': 58, '<': 19, '>': 19, 't': 17, 'l': 15, '\n': 14, 'o': 12, 'i': 11, 's': 10, 'h': 9, 'd': 9, 'p': 9, 'e': 9, '/': 9, 'a': 8, 'c': 7, '.': 7, 'y': 6, '""': 6, 'u': 5, '3': 4, 'T': 3, 'm': 3, 'n': 3, '=': 3, 'r': 3, 'b': 2, 'v': 2, 'g': 2, ':': 2, 'N': 2, '!': 1, 'D': 1, 'O': 1, 'C': 1, 'Y': 1, 'P': 1, 'E': 1, 'j': 1})"
61,,,,,README.md,md,0.0,"Counter({' ': 81, 'o': 60, 'e': 55, 's': 53, 'a': 47, 'i': 45, 'n': 45, 't': 44, 'd': 29, 'l': 28, 'r': 25, '/': 25, 'p': 24, '\n': 21, 'g': 19, '.': 19, 'h': 18, 'c': 17, 'S': 17, 'b': 13, 'm': 13, 'C': 10, '*': 8, 'u': 8, 'v': 8, '-': 7, 'w': 7, 'z': 7, 'A': 7, '#': 5, 'k': 5, 'W': 5, 'y': 4, '`': 4, 'x': 4, ':': 4, 'I': 4, 'T': 3, '[': 3, ']': 3, '(': 3, 'E': 3, 'P': 3, ')': 3, 'j': 2, ',': 2, '""': 2, 'f': 2, 'M': 2, ""'"": 1, 'U': 1})"
62,,,,,background.js,js,0.0,"Counter({' ': 248, 't': 158, 'e': 128, 'o': 102, 'i': 98, 'a': 88, 'n': 75, 's': 70, '\n': 69, 'r': 65, 'l': 60, 'c': 54, 'b': 54, '.': 53, 'g': 42, 'd': 40, 'p': 39, '(': 30, ')': 30, 'A': 28, 'S': 27, 'T': 27, 'L': 25, ';': 24, 'h': 24, 'I': 23, '{': 21, '}': 21, ':': 20, 'P': 20, 'C': 19, 'f': 18, 'w': 18, 'u': 17, '""': 16, '/': 15, 'E': 14, ',': 13, '=': 12, 'O': 12, '*': 12, 'R': 11, '_': 9, 'v': 9, 'm': 6, 'U': 6, 'y': 5, 'z': 5, 'Y': 4, 'B': 3, ""'"": 3, 'M': 2, 'V': 2, '>': 2, 'k': 2, '2': 1, '0': 1, 'x': 1, '[': 1, ']': 1, 'W': 1, 'q': 1})"
63,,,,,README.md,md,0.0,"Counter({' ': 262, 'e': 174, 'o': 129, 't': 128, 's': 109, 'n': 90, 'a': 82, 'i': 74, 'r': 64, 'h': 59, 'd': 52, 'l': 42, 'm': 41, '\n': 36, 'c': 36, 'w': 34, 'p': 31, 'u': 27, '.': 24, '*': 21, 'b': 19, 'g': 17, 'x': 15, ',': 13, '`': 12, 'k': 11, '-': 8, '/': 8, '""': 8, 'f': 7, 'v': 6, 'T': 6, '#': 5, 'y': 5, ""'"": 5, 'A': 4, ':': 4, 'H': 4, 'I': 3, 'z': 3, 'W': 3, 'M': 3, 'P': 2, 'S': 2, 'E': 2, 'N': 2, 'O': 2, 'F': 2, '[': 1, ']': 1, '(': 1, 'U': 1, ')': 1, 'j': 1, 'J': 1, 'C': 1})"
64,,,,,background.js,js,0.0,"Counter({' ': 514, 'e': 435, 't': 211, 'r': 191, 'o': 186, 'n': 171, '\n': 168, 's': 147, 'a': 134, 'c': 134, 'i': 115, '""': 114, 'l': 109, 'd': 86, '.': 86, 'u': 80, 'm': 73, 'b': 67, 'h': 62, 'g': 55, ',': 54, ':': 53, '(': 43, ')': 43, 'p': 43, 'k': 41, 'w': 37, ';': 36, 'f': 28, '{': 27, '}': 27, 'y': 26, '-': 22, 'v': 20, '/': 19, 'C': 19, 'I': 18, 'x': 17, '*': 14, '1': 14, 'M': 14, 'S': 11, '8': 9, '[': 9, ']': 9, ""'"": 8, '=': 8, 'E': 6, '2': 5, '`': 4, '6': 4, '3': 4, 'U': 4, '_': 4, 'T': 4, 'W': 3, 'j': 3, 'R': 3, '$': 2, 'L': 2, 'O': 2, 'N': 2, '5': 2, 'G': 1, 'B': 1, 'F': 1, '!': 1, 'D': 1, '>': 1})"
65,,,,,sidebar.html,html,0.0,"Counter({' ': 18, '\n': 13, '<': 11, '>': 11, 'e': 11, 'h': 10, 't': 8, 'l': 8, 'a': 6, '""': 6, 's': 5, '/': 5, 'm': 4, 'd': 4, 'y': 4, 'r': 3, '=': 3, 'n': 3, 'c': 2, 'f': 2, 'p': 2, 'b': 2, 'o': 2, '1': 2, '!': 1, 'D': 1, 'O': 1, 'C': 1, 'T': 1, 'Y': 1, 'P': 1, 'E': 1, 'u': 1, '-': 1, '8': 1, 'i': 1, 'k': 1, '.': 1, 'M': 1})"
66,,,,,README.md,md,0.0,"Counter({' ': 151, 'e': 78, 'o': 74, 'a': 64, 't': 64, 'n': 58, 'i': 55, 's': 41, 'r': 40, 'l': 28, 'g': 28, 'd': 27, '\n': 23, 'c': 21, 'm': 21, '""': 20, 'h': 19, 'u': 17, 'p': 16, 'f': 15, '.': 14, ':': 9, 'w': 8, 'y': 8, '/': 8, 'v': 7, ',': 7, '-': 7, 'b': 6, '`': 6, 'x': 6, 'S': 3, '*': 3, '(': 3, ')': 3, 'z': 3, 'k': 3, 'F': 2, 'O': 2, 'P': 2, '{': 2, '@': 2, '}': 2, 'A': 2, 'W': 2, '#': 1, 'C': 1, 'D': 1, 'T': 1, '!': 1, 'N': 1, 'j': 1, '[': 1, ']': 1, 'U': 1, 'E': 1, 'I': 1, 'X': 1, 'L': 1, ""'"": 1})"
67,,,,,background.js,js,0.0,"Counter({'e': 11, 'n': 10, 'i': 8, 'o': 8, 'r': 8, 'c': 5, 't': 5, 'd': 5, 'l': 5, '\n': 5, 's': 5, '.': 5, ' ': 4, 'a': 4, 'C': 3, 'k': 3, '(': 3, ')': 3, 'b': 3, 'w': 3, 'u': 2, 'h': 2, 'p': 2, ';': 2, 'f': 1, '{': 1, 'm': 1, 'O': 1, 'P': 1, 'g': 1, '}': 1, 'A': 1, 'L': 1})"
68,,,,,options.html,html,0.0,"Counter({' ': 47, '<': 21, 't': 21, '>': 21, 'o': 20, '\n': 18, 'e': 15, 'a': 14, 'l': 12, 'r': 12, '""': 12, 'u': 12, 'm': 9, 'd': 9, '/': 9, 'b': 9, 'c': 8, 's': 8, 'p': 8, 'n': 8, 'i': 8, 'h': 6, '=': 6, 'f': 4, 'y': 4, 'g': 3, 'v': 3, '-': 2, '.': 2, '!': 1, 'D': 1, 'O': 1, 'C': 1, 'T': 1, 'Y': 1, 'P': 1, 'E': 1, '8': 1, ':': 1, 'F': 1, 'x': 1, 'S': 1, 'j': 1})"
69,,,,,options.js,js,0.0,"Counter({'e': 67, ' ': 54, 't': 45, 'o': 45, 'r': 44, 'n': 30, 's': 26, 'u': 23, '.': 23, 'c': 21, '\n': 21, 'a': 19, '(': 16, ')': 16, 'l': 15, 'd': 14, 'i': 13, 'g': 13, 'm': 13, '""': 10, ';': 10, 'v': 9, ""'"": 8, 'y': 6, '=': 6, 'f': 5, 'O': 5, 'p': 5, '{': 5, '}': 5, 'b': 4, 'q': 4, 'S': 4, 'I': 4, 'w': 3, '#': 3, 'L': 3, 'D': 2, 'h': 2, '>': 2, 'x': 2, '|': 2, 'E': 2, ',': 2, ':': 1, '-': 1, 'T': 1, 'F': 1, 'M': 1, 'C': 1})"
70,,,,,main.js,js,0.0,"Counter({' ': 51, 'e': 30, 't': 28, 'n': 22, 'a': 19, 's': 16, 'l': 15, 'o': 15, 'd': 15, '\n': 13, 'i': 12, 'c': 9, 'r': 7, '/': 6, 'm': 6, 'u': 6, 'p': 5, 'g': 5, 'h': 4, 'f': 4, '.': 4, '(': 4, ')': 4, 'y': 4, ""'"": 4, ';': 4, 'b': 3, 'C': 3, '=': 3, 'L': 3, 'T': 2, '*': 2, 'U': 2, '{': 2, 'v': 2, 'E': 2, 'M': 2, '}': 2, 'w': 1, '>': 1, 'B': 1, 'I': 1, 'H': 1, 'D': 1, 'O': 1, ',': 1})"
71,,,,,README.md,md,0.0,"Counter({' ': 60, 't': 36, 'e': 34, 'o': 31, 'n': 30, 'i': 28, 'r': 22, 's': 21, 'a': 19, '\n': 17, 'h': 15, 'p': 14, 'l': 12, 'm': 11, 'c': 10, '/': 10, 'd': 10, 'w': 8, 'g': 7, '.': 7, 'u': 6, '#': 5, 'x': 5, 'E': 4, 'f': 4, '`': 4, 'S': 3, 'b': 3, '[': 3, ']': 3, '(': 3, ':': 3, ')': 3, 'v': 3, 'y': 3, 'W': 2, 'T': 2, 'J': 2, 'C': 2, 'j': 2, '*': 2, 'L': 1, 'F': 1, 'H': 1, 'q': 1, 'N': 1})"
72,,,,,file.js,js,0.0,"Counter({' ': 27, 'e': 22, 't': 17, 'l': 16, 'n': 13, 'o': 12, 'c': 10, 'a': 10, 's': 9, 'i': 7, '\n': 7, '/': 6, 'h': 5, 'd': 5, 'p': 4, 'r': 4, 'f': 4, 'u': 4, 'b': 4, 'm': 3, 'g': 3, '""': 2, 'x': 2, '*': 2, 'U': 2, 'C': 2, '(': 2, 'k': 2, ')': 2, ""'"": 2, 'T': 1, 'w': 1, '.': 1, '{': 1, 'H': 1, 'W': 1, ';': 1, '}': 1})"
73,,,,,popup.html,html,0.0,"Counter({'<': 18, '>': 18, 't': 15, '\n': 14, 'i': 14, '""': 12, 'l': 10, 'e': 10, 's': 10, 'd': 9, 'h': 8, 'a': 8, 'c': 8, 'p': 8, '/': 8, ' ': 7, 'm': 7, 'r': 7, '=': 6, '\t': 6, 'o': 4, 'n': 3, 'y': 3, '.': 3, 'T': 2, 'P': 2, 'E': 2, '-': 2, 'b': 2, '1': 2, 'v': 2, 'j': 2, '!': 1, 'D': 1, 'O': 1, 'C': 1, 'Y': 1, 'g': 1, 'U': 1, 'F': 1, '8': 1, 'u': 1, 'x': 1, 'f': 1})"
